Transect	Quadrant	soil.type	X	Y	NO3f	NH4f	NO3i	NH4i	NMIN	NETN	PO4	Al	Ca	K	Mg	P	SBC	SN	TotalN	TotalC			
T5	37	A	828235.9334	1153905.817	61.22463064	147.591808	60.12584533	99.49492264	8.863768	0.039242	17.07207598	1701.745015	76.5610469	91.47539411	33.6729997	12.90785437	201.7094407	159.620768	0.280950015	3.652350194			
T5	38	A	828235.3686	1153904.992	90.40801381	81.09122677	109.6758099	40.78840149	3.664708	-0.688136	10.43906708	943.2313096	32.35810121	58.27275287	17.55357317	7.40354721	108.1844273	150.4642114	0.260154339	3.035133953			
T5	39	A	828234.8039	1153904.167	38.59753381	225.2470815	0	197.4350267	16.474273	1.378483	7.978448813	1369.695832	83.51781911	79.57681002	26.77130865	7.91438127	189.8659378	197.4350267	0.276895929	2.768959295			
T5	40	A	828234.2392	1153903.341	48.16949018	345.9730483	71.8305948	153.6120335	16.997285	-0.845039	3.755350586	712.3819714	21.31637614	48.33520749	12.34563254	4.587357167	81.99721617	225.4426283	0.254516826	3.308718733			
T5	41	A	828233.6744	1153902.516	34.31162735	127.6726644	27.41508785	165.4767777	10.715928	0.246305	8.238219064	1630.405626	121.59779	118.7446795	36.09504194	11.76251988	276.4375114	192.8918656	0.27707184	3.509576637			
T5	42	A	828233.1097	1153901.691	52.4686564	241.4527695	58.08581519	104.6659517	12.16077	-0.200613	5.414275397	565.6874115	18.06524341	45.01237291	10.58638194	3.509267201	73.66399826	162.7517669	0.260154339	2.94841584			
T5	43	A	828232.5449	1153900.866	66.16212129	645.3306788	58.39155307	622.8813725	45.570808	0.27752	21.18206329	1217.486788	127.9072903	86.47250594	43.14352249	11.4899159	257.5233187	681.2729256	0.360773039	4.329276473			
T5	44	A	828231.9802	1153900.04	113.3473606	292.1954833	116.2187015	172.622342	16.498089	-0.102548	1.743580377	2104.300268	218.1175169	243.9445652	53.34450518	10.47140743	515.4065873	288.8410435	0.260154339	3.382006404			
T5	45	A	828231.4154	1153899.215	62.32087686	165.4747008	58.46119043	134.8495323	10.863711	0.137846	15.29761594	1563.554313	193.8685762	190.7633234	58.38698093	14.93804986	443.0188805	193.3107227	0.374123656	4.0218293			
T5	46	A	828230.8507	1153898.39	81.08792353	308.2194981	104.2626261	176.1913271	16.472719	-0.827668	5.941088691	919.2660665	49.52659704	68.52008405	22.58161988	4.739624645	140.628301	280.4539532	0.346872452	4.335905646			
T5	47	A	828230.2859	1153897.564	35.90908189	307.2474892	34.10231902	256.0821299	20.183442	0.064527	13.65544397	1325.234012	140.2205787	117.5968188	41.74206049	8.410957931	299.559458	290.1844489	0.368263384	3.866765528			
T5	48	A	828229.7212	1153896.739	40.99898301	249.464777	60.76887148	163.0807695	14.027702	-0.706067	9.249387137	470.2500134	18.68566243	42.28807528	9.686250605	4.418441214	70.65998832	223.849641	0.260154339	3.295288291			
T5	49	A	828229.1564	1153895.914	11.02110113	319.4167803	0	353.2293766	24.416688	0.393611	21.07523331	1310.070397	103.5474763	71.17493164	30.6598492	10.76598866	205.3822571	353.2293766	0.277804754	3.981868137			
T5	50	A	828228.5917	1153895.089	12.7405948	294.5019703	32.4791025	105.8313346	13.592671	-0.704947	11.91150317	692.2585787	83.29552188	66.40676452	33.72418718	7.404472429	183.4264736	138.3104371	0.255506639	2.640235266			
T5	51	A	828228.0269	1153894.263	5.400714688	60.38024932	0	75.45301912	5.044071	0.192883	13.63002912	1214.703209	93.08310265	64.47197723	30.85659426	6.164055268	188.4116741	75.45301912	0.279793973	3.170998361			
T5	52	A	828227.4622	1153893.438	36.07220127	134.6260037	30.54918481	55.79270632	6.997919	0.197251	9.732804583	635.4316826	29.81546917	45.64331826	12.29681967	3.401884067	87.7556071	86.34189113	0.173436226	2.167952823			
T5	53	A	828226.8974	1153892.613	15.77323176	269.6962292	2.683565143	238.9368606	18.632956	0.467488	12.64648404	1396.12582	154.2104445	96.57057241	54.35129479	8.690726121	305.1323117	241.6204257	0.370189848	3.701898476			
T5	54	A	828226.3327	1153891.788	33.29500266	198.7220632	42.45818906	160.6771673	12.50843	-0.327257	4.157390037	610.7300505	47.41294293	50.01840997	20.78089654	6.391839051	118.2122494	203.1353564	0.260154339	3.295288291			
T5	55	A	828225.7679	1153890.962	17.06491249	324.9933132	6.93634992	369.2182556	25.155005	0.361734	15.01659561	1290.182723	138.84808	89.35276069	78.29074937	7.371714109	306.4915901	376.1546055	0.272941	3.093331337			
T5	56	A	828225.2032	1153890.137	108.8442193	396.3515799	136.6946575	239.4133494	21.711232	-0.994659	8.265862526	1148.510621	174.0752776	104.1374641	76.95388792	5.857500782	355.1666296	376.1080069	0.260154339	3.55544263			
T5	57	A	828224.6385	1153889.312	1.870230635	577.166561	0	501.1139275	38.576811	0.066794	12.06964168	1616.860015	386.935382	138.1631182	98.93339262	11.0299525	624.0318928	501.1139275	0.362827673	3.809690562			
T5	58	A	828224.0737	1153888.487	16.89854753	243.1522862	27.34834572	146.4012268	13.539418	-0.373207	14.04550859	957.5272928	194.0000616	106.5104282	60.8945495	8.045207931	361.4050393	173.7495725	NA	NA			
T5	59	A	828223.509	1153887.661	13.19274389	560.3467944	11.33889475	623.0026415	42.328689	0.066209	13.70834799	1532.612859	222.1225908	131.4313887	92.04240406	13.09164647	445.5963836	634.3415363	0.361940038	3.800370404			
T5	60	A	828222.9442	1153886.836	22.21758895	285.1083829	38.36299788	55.2828513	11.580208	-0.576622	6.932644424	680.0535211	94.07355253	62.43640965	45.36972225	5.782199921	201.8796844	93.64584918	0.260016955	3.120203461			
T5	61	A	828222.3795	1153886.011	0	230.6027929	0	142.0094764	13.307581	0	4.982112791	1246.495122	146.1138499	88.43237028	58.33347345	4.455392402	292.8796936	142.0094764	0.277568191	3.145772828			
T5	62	A	828221.8147	1153885.186	28.90169411	62.39654275	31.20818109	29.71726394	3.207404	-0.082375	3.383922123	521.9226663	54.07916546	70.39046177	24.64869302	2.50473574	149.1183203	60.92544503	0.260154339	2.601543388			
T5	63	A	828221.25	1153884.36	36.59689395	131.39528	28.20182371	167.599542	10.97821	0.299824	7.818584546	1340.705996	108.0282126	73.90237024	47.75231263	5.51365702	229.6828955	195.8013657	0.277185722	2.587066736			
T5	64	A	828220.6852	1153883.535	50.11509825	105.1272491	65.52305895	26.94947955	4.166742	-0.550284	2.610454209	557.6493996	33.10349183	57.75318402	16.70442065	3.065540598	107.5610965	92.4725385	NA	NA			
T5	65	A	828220.1205	1153882.71	95.86713151	253.4113681	55.74931211	347.4357241	22.891604	1.432779	11.46467983	1417.350481	128.9070137	89.38871709	46.87064337	7.392724652	265.1663742	403.1850362	0.270360799	3.424570122			
T5	66	A	828219.5557	1153881.884	38.75525757	75.74988848	59.54502124	35.25283271	3.221891	-0.742492	2.223401234	896.0034741	79.48683987	82.22502146	34.39314111	4.096907146	196.1050024	94.79785395	0.352612919	3.790588883			
T5	67	A	828218.991	1153881.059	54.4804175	347.0155433	52.10038259	359.2062609	25.307209	0.085001	9.263330103	1349.688289	108.6296027	81.20507718	46.83897814	7.542617083	236.673658	411.3066435	0.366347735	4.121412016			
T5	68	A	828218.4262	1153880.234	98.01785183	294.8661524	100.1203638	143.6334424	15.58561	-0.07509	5.450208749	977.2429554	96.20158857	93.94766512	36.62753305	5.811803841	226.7767867	243.7538062	0.342381305	3.338217729			
T5	69	A	828217.8615	1153879.409	67.47189348	303.3122565	46.95508177	325.0908823	23.175713	0.732743	10.37515929	1420.479222	138.6256449	120.5998702	49.39790491	7.134038554	308.62342	372.0459641	0.27365363	3.375061436			
T5	70	A	828217.2967	1153878.583	61.34941583	349.9073717	96.87245353	87.62222677	14.357377	-1.26868	1.715054051	551.8312542	40.51432572	42.21324818	17.25411365	2.490959677	99.98168755	184.4946803	0.259095692	3.368243995			
T5	71	A	828216.732	1153877.758	35.66239053	177.7833722	39.02984587	197.1570541	13.270463	-0.120266	7.284259538	1379.060404	130.8863595	68.62550802	51.96588475	6.053420438	251.4777523	236.1869	0.274454801	3.110487742			
T5	72	A	828216.1672	1153876.933	82.9080085	300.2074907	98.14337493	183.3292974	16.725051	-0.54412	4.514093182	1017.706419	130.8839021	109.8181013	51.50798546	6.108920516	292.2099889	281.4726723	0.332469876	3.490933697			
T5	73	A	828215.6025	1153876.108	42.5891574	174.0805433	32.38999468	78.39939677	9.381397	0.364256	5.304455549	1711.025142	250.8295281	229.0910543	93.71708636	9.466741928	573.6376688	110.7893915	0.467154447	5.232129809			
T5	74	A	828215.0377	1153875.282	70.59105417	308.2194981	103.6977722	167.2324461	15.798044	-1.182383	5.848681981	963.3826884	106.8772038	163.892036	56.26993123	6.962472731	327.039171	270.9302183	0.426078903	4.431220587			
T5	75	A	828214.473	1153874.457	72.76558289	474.5213586	87.4437467	370.6795002	29.661525	-0.52422	9.229236728	1384.858245	233.5397831	209.0374013	81.32601397	8.454612832	523.9031984	458.1232469	0.455827743	4.740608529			
T5	76	A	828213.9083	1153873.632	82.59420074	286.854145	111.4645141	186.6797732	15.880843	-1.031083	3.738428251	1409.073684	172.0937359	193.5995674	72.43418583	10.56542247	438.1274891	298.1442873	0.433590565	4.509341872			
T5	77	A	828213.3435	1153872.807	96.52590549	523.2028727	83.88169857	659.8593052	42.703799	0.451579	13.27895821	1234.227797	192.5178275	188.6454315	77.01567774	8.080214482	458.1789367	743.7410038	0.361835614	5.0656986			
T5	78	A	828212.7788	1153871.981	127.4843999	214.7460781	186.8725173	70.14148327	8.053552	-2.121004	7.154578204	1343.535294	241.6109486	193.2130958	78.54778931	11.26219283	513.3718337	257.0140006	0.433590565	4.596059985			
T5	79	A	828212.214	1153871.156	55.74186075	463.263505	67.96793907	443.9482079	31.963773	-0.436646	14.69862192	1313.583936	220.5310832	211.0956588	105.656083	9.94317509	537.282825	511.916147	0.359652764	4.225919976			
T5	80	A	828211.6493	1153870.331	104.5607435	405.2133457	172.4216702	206.9283011	19.438597	-2.423605	4.630043833	707.0390628	76.01140668	98.60999945	34.2128153	6.382459645	208.8342214	379.3499713	0.335606658	3.69167324			
T5	81	A	828211.0845	1153869.506	53.50040149	756.2647661	47.35269664	551.5738591	46.928083	0.219561	15.4720002	1511.629533	201.521336	172.2171234	78.24131533	12.21912958	451.9797747	598.9265557	0.353209632	3.443793916			
T5	82	A	828210.5198	1153868.68	118.6036405	433.740948	206.4541211	240.5787323	20.945329	-3.137517	10.31290552	803.8831892	142.4306858	140.674598	58.00489644	8.025896823	341.1101802	447.0328534	0.433590565	5.203086776			
T5	84	A	828209.3903	1153867.03	95.33479554	663.5398885	138.6716463	345.5360297	34.490681	-1.547745	10.79632297	601.417573	130.4663036	131.3813018	50.0250148	7.783911336	311.8726202	484.207676	0.520308678	5.549959228			
T5	85	A	828208.8255	1153866.204	86.6683121	362.8298632	89.01833669	338.9403993	24.979294	-0.083929	25.10372988	1478.506607	352.4203966	300.4968081	155.1216708	17.29022385	808.0388755	427.958736	0.544747735	6.536972824			
T5	86	A	828208.2608	1153865.379	83.77097982	396.3515799	140.3662082	223.8991896	20.130555	-2.021258	11.75302328	1105.027239	246.4241759	252.5467183	86.02729173	11.79511612	584.9981859	364.2653978	0.346872452	4.856214324			
T5	87	A	828207.696	1153864.554	90.82273628	756.7067562	130.6671572	595.0109657	46.852618	-1.423015	14.38544507	1505.778859	422.0553146	297.185513	146.0614819	13.27542095	865.3023095	725.6781229	0.3596969	5.215605054			
T5	88	A	828207.1313	1153863.729	64.6914684	246.7941078	90.89441583	172.8408513	14.051143	-0.93582	4.221845697	836.3674502	142.7660409	184.3400893	53.43992463	5.594622635	380.5460548	263.7352671	0.346872452	4.162469421			
T5	89	A	828206.5665	1153862.903	49.02642187	216.4194864	72.31211238	149.9510761	12.253031	-0.831632	7.121889483	1667.994215	337.0991248	236.9283376	98.33535089	10.79326482	672.3628133	222.2631885	0.364846998	4.560587479			
T5	90	A	828206.0018	1153862.078	68.50423261	309.9190149	112.3588662	199.9360037	16.642871	-1.566237	2.442667629	1007.143155	118.3481495	135.9248837	47.03294649	8.468330679	301.3059797	312.2948699	0.33866336	3.725296964			
T5	91	A	828205.437	1153861.253	84.512905	137.7453161	46.21040179	107.5302145	10.127787	1.367947	7.717079745	1411.821428	192.4719256	162.0730362	65.97674592	4.64005367	420.5217077	153.7406163	0.368636854	3.502050114			
T5	92	A	828204.8723	1153860.428	89.12140202	113.1392565	128.1277058	46.25113383	4.299432	-1.393082	3.907732203	1078.147973	162.0026481	139.3255611	52.86566171	5.340931421	354.1938709	174.3788396	0.26654846	3.465129977			
T5	93	A	828204.3076	1153859.602	88.21626935	360.8891002	77.67164467	516.7884893	31.722222	0.376594	7.813072688	1537.626917	166.439703	187.0912174	64.10416583	6.238076255	417.6350862	594.460134	0.35550674	3.732820769			
T5	94	A	828203.7428	1153858.777	79.48750398	83.76189591	92.40069304	36.63672491	3.838765	-0.461185	0	657.0492374	67.71379826	71.14638042	21.88173755	2.864665622	160.7419162	129.037418	0.260154339	3.728878856			
T5	95	A	828203.1781	1153857.952	38.8506997	242.068486	27.80000668	283.3726523	19.160423	0.394668	4.940762078	1366.798868	176.617247	133.7659771	39.99933898	4.583203373	350.3825631	311.172659	0.273722956	3.010952514			
T5	96	A	828202.6133	1153857.127	49.25212693	212.0754089	55.68518587	110.2743569	11.28274	-0.229752	2.332999631	924.4697318	133.6965334	127.6504791	32.44959672	4.536688925	293.7966092	165.9595428	0.252036045	2.268324406			
T5	97	A	828202.0486	1153856.301	39.45354787	229.7931215	40.80023686	170.5758806	14.250797	-0.048096	7.571990582	1708.693494	224.0793843	173.5534465	56.44745946	10.18621891	454.0802903	211.3761175	0.366825602	3.668256015			
T5	98	A	828201.4838	1153855.476	60.72180032	97.11524164	81.95089485	42.17229368	4.216373	-0.758182	3.921912501	874.0563727	116.1091554	134.940648	28.42141273	5.418846423	279.4712161	124.1231885	0.263442899	3.68820059			
T5	99	A	828200.9191	1153854.651	22.95044053	96.55393506	12.58241404	103.6111087	7.519038	0.370287	7.321912193	1342.322671	192.9143475	113.3512118	42.77608885	5.770193662	349.0416482	116.1935227	0.277632393	3.053956318			
T5	100	A	828200.3543	1153853.825	59.79606745	253.1748104	85.71658789	44.06604089	9.690012	-0.925733	3.15272804	1718.534416	157.8130076	125.547653	39.54183602	9.906164587	322.9024966	129.7826288	0.264233972	2.906573687			
T5	101	A	828199.7896	1153853	49.937408	199.9255649	51.10009503	111.926832	11.096061	-0.041525	9.533621988	1362.788301	170.1798019	145.0126607	41.99193216	9.008199029	357.1843948	163.026927	0.371660711	3.995352644			
T5	102	A	828199.2248	1153852.175	88.69776155	284.3198996	119.8431811	49.16459108	10.797824	-1.112336	12.85083315	1704.091093	175.8852331	188.9614645	51.60058623	4.494630214	416.4472838	169.0077722	0.346872452	3.642160743			
T5	103	A	828198.6601	1153851.35	43.25659934	54.29208075	37.45254379	88.27706679	5.299043	0.207288	6.32090753	1572.4471	181.8696922	177.4528254	37.86152821	7.901247949	397.1840458	125.7296106	0.27907385	3.441910817			
T5	104	A	828198.0953	1153850.524	35.2719915	195.7947323	36.00943972	19.95718216	7.679088	-0.026337	1.356118071	846.2892668	91.22304581	155.2328799	22.34109399	0.619840127	268.7970197	55.96662188	0.173436226	2.167952823			
T5	105	A	828197.5306	1153849.699	37.17950416	159.0975145	24.5481948	84.65446547	9.156546	0.451118	5.003232359	1452.513246	211.1239502	153.4309291	40.43056886	5.869937171	404.9854482	109.2026603	0.276396524	3.685286987			
T5	106	A	828196.9658	1153848.874	77.35361126	225.2102454	69.71239246	106.1226803	12.106219	0.272901	0.193731153	837.0184228	78.2064068	135.3050326	17.92620291	0.889367752	231.4376423	175.8350728	0.260154339	2.601543388			
T5	107	A	828196.4011	1153848.049	46.22574502	112.5023016	7.768368908	26.41799817	6.334917	1.373478	3.519780538	1537.338322	178.1006245	123.2879982	39.54856667	5.238898189	340.9371894	34.18636708	0.276914335	2.953752904			
T5	108	A	828195.8363	1153847.223	72.31699681	247.297026	70.60674456	26.94947955	9.855598	0.06108	10.17088553	1184.863253	107.3790794	100.4759019	26.83420373	2.942233204	234.689185	97.55622411	0.260154339	2.94841584			
T5	109	A	828195.2716	1153846.398	21.63548613	89.33500629	12.77135165	96.03513176	6.936938	0.316576	11.81974323	1198.118344	77.83131232	115.4817192	23.86191825	6.917774248	217.1749498	108.8064834	0.277874057	3.149239308			
T5	110	A	828194.7069	1153845.573	50.428906	267.2599888	80.77411577	45.44993309	10.084454	-1.083757	7.382496242	976.3844301	16.15071708	74.25905906	16.51306909	7.079675552	106.9228452	126.2240489	0.262837926	3.066442469			
T5	111	A	828194.1421	1153844.748	69.90018136	318.6729056	35.38923827	389.2261497	26.514643	1.232534	9.419596181	1473.693387	80.68555142	92.23869618	24.18641475	7.109068342	197.1106624	424.615388	0.267527392	3.210328704			
T5	112	A	828193.5774	1153843.922	54.80652416	253.9563569	58.98016729	192.2881784	15.788246	-0.149059	3.358006651	854.4664659	53.13029777	68.3928906	17.55406383	2.013139927	139.0772522	251.2683457	0.260154339	2.94841584			
T5	113	A	828193.0126	1153843.097	21.26268943	257.4479997	0	335.345454	21.930577	0.759382	9.825826803	1583.010292	178.9107714	128.4540283	46.66620583	10.62675399	354.0310055	335.345454	0.275543023	3.582059293			
T5	114	A	828192.4479	1153842.272	58.22702868	219.9174647	59.26259426	122.802223	12.203004	-0.036984	2.93825582	1240.203944	55.13619158	89.73089296	21.26544632	3.648230338	166.1325309	182.0648173	0.260154339	3.121852065			
T5	115	A	828191.8831	1153841.447	117.2315141	792.8564729	162.4876559	563.1643583	46.813025	-1.616291	27.44876368	1698.561434	114.8561366	144.2618132	38.50676435	19.77315235	297.6247142	725.6520142	0.345984964	3.719338359			
T5	116	A	828191.3184	1153840.621	24.49269517	405.2133457	41.56383696	182.1639145	20.368076	-0.609684	8.395016628	908.9426064	103.6088868	73.32603692	26.36058112	5.590684152	203.2955048	223.7277515	0.346872452	3.989033195			
T5	117	A	828190.7536	1153839.796	17.55881941	928.3664845	18.57271449	683.4564886	57.528896	-0.036211	17.44497722	1420.130222	153.486325	154.2707371	43.50365142	13.14175446	351.2607135	702.0292031	0.353375532	4.417194145			
T5	118	A	828190.1889	1153838.971	63.98540096	278.6929963	70.88917153	32.48504833	10.866938	-0.246563	9.977154377	1305.805894	120.8625009	175.5613558	32.19876695	4.287565944	328.6226237	103.3742199	0.260154339	3.208570178			
T5	119	A	828189.6241	1153838.145	78.10457172	903.6860269	75.55721421	660.3379002	55.948974	0.090977	15.74595422	1408.395864	143.6248034	124.3516447	39.74186107	10.60970069	307.7183092	735.8951144	NA	NA			
T5	120	A	828189.0594	1153837.32	90.18834838	149.5331933	118.8546867	77.78930855	7.094863	-1.023798	4.167523249	989.4803092	98.36528559	116.2916696	27.15196435	10.43832452	241.8089195	196.6439953	0.263545375	3.162544495			
